,perp_sex,latitude,arrest_precinct,age_group,law_code,arrest_boro,longitude,ofns_desc,perp_race,law_cat_cd,geometry,arrest_zipcode,ofns_cat,near_school,severe,Zipcode,Zip Radius,Population,Population Density,Land Area,Water Area,Zip Home Value,Zip Income
15640,M,40.66399453,75,25-44,VTL05110MU,K,-73.87312136,VEHICLE AND TRAFFIC LAWS,BLACK HISPANIC,M,POINT (1019450.0023221252 181212.9972933579),11208,Motor Vehicle,False,False,11208,2.0,94469.0,27333.0,3.46,0.0,441100.0,35079.0
15641,M,40.823378,43,25-44,PL 1601504,B,-73.870168,ROBBERY,BLACK HISPANIC,F,POINT (1020183.2877802552 239282.63311857087),10472,Robbery,False,True,10472,1.0,66358.0,63167.0,1.05,0.0,429600.0,30288.0
15642,M,40.76206504,18,18-24,PL 2000000,M,-73.98362949,MISCELLANEOUS PENAL LAW,BLACK,F,POINT (988785.0026770475 216917.99697153413),10020,Miscellaneous,False,True,10020,0.22727272727272727,,,,,,
15643,M,40.837969,44,25-44,PL 1553008,B,-73.907149,GRAND LARCENY OF MOTOR VEHICLE,BLACK,F,POINT (1009942.5158165279 244585.65878284108),10456,Larceny,False,True,10456,1.0,86547.0,84979.0,1.02,0.0,388600.0,23452.0
15644,M,40.753455,14,25-44,PL 1553001,M,-73.994398,GRAND LARCENY,BLACK,F,POINT (985802.0817152901 213780.70437613162),10098,Larceny,False,True,10098,,,,,,,
15645,M,40.756585,115,25-44,PL 1553001,Q,-73.875603,GRAND LARCENY,WHITE HISPANIC,F,POINT (1018713.6151978475 214945.48633263793),11369,Larceny,True,True,11369,1.0,38615.0,36170.0,1.07,0.0,464500.0,53617.0
15646,M,40.713532,107,25-44,VTL05110MU,Q,-73.780157,VEHICLE AND TRAFFIC LAWS,BLACK,M,POINT (1045195.8119413905 199311.93127000795),11432,Motor Vehicle,True,False,11432,1.0,60809.0,28295.0,2.15,0.0,519000.0,50450.0
15647,M,40.753455,14,25-44,PL 1553001,M,-73.994398,GRAND LARCENY,BLACK,F,POINT (985802.0817152901 213780.70437613162),10098,Larceny,False,True,10098,,,,,,,
15648,M,40.874776,50,65+,PL 1200001,B,-73.90245,ASSAULT 3 & RELATED OFFENSES,BLACK HISPANIC,M,POINT (1011227.8273255493 257997.26736527093),10468,Assault,True,False,10468,1.0,76103.0,70778.0,1.08,0.02,171200.0,33776.0
15649,M,40.587783,60,25-44,PL 215510B,K,-73.965895,MISCELLANEOUS PENAL LAW,BLACK,F,POINT (993722.5800142612 153423.46086177058),11223,Miscellaneous,False,True,11223,1.0,78731.0,37956.0,2.07,0.0,613000.0,41328.0
15650,M,40.823378,43,25-44,PL 1200001,B,-73.870168,ASSAULT 3 & RELATED OFFENSES,BLACK,M,POINT (1020183.2877802552 239282.63311857087),10472,Assault,False,False,10472,1.0,66358.0,63167.0,1.05,0.0,429600.0,30288.0
15651,M,40.69231525,113,25-44,PL 1552500,Q,-73.78168672,PETIT LARCENY,WHITE,M,POINT (1044791.0020670941 191580.9987279106),11433,Larceny,False,False,11433,1.0,32687.0,21062.0,1.55,0.0,379700.0,42887.0
15652,M,40.604001,101,25-44,PL 215510B,Q,-73.754742,MISCELLANEOUS PENAL LAW,BLACK,F,POINT (1052353.1768727787 159425.58634531233),11691,Miscellaneous,False,True,11691,2.0,60035.0,21185.0,2.83,0.03,448200.0,39409.0
15653,M,40.69231525,113,25-44,PL 1552500,Q,-73.78168672,PETIT LARCENY,WHITE,M,POINT (1044791.0020670941 191580.9987279106),11433,Larceny,False,False,11433,1.0,32687.0,21062.0,1.55,0.0,379700.0,42887.0
15654,M,40.69575,79,18-24,PL 2200300,K,-73.949281,DANGEROUS DRUGS,BLACK,M,POINT (998314.3020506721 192761.0096021303),11206,Drugs,False,False,11206,1.0,81677.0,56939.0,1.43,0.0,533400.0,28559.0
15655,M,40.720528,1,25-44,PL 1552500,M,-74.007582,PETIT LARCENY,BLACK HISPANIC,M,POINT (982148.3041098982 201784.40079175794),10013,Larceny,False,False,10013,1.0,27700.0,50154.0,0.55,0.0,1000001.0,83725.0
15656,M,40.66064885,71,18-24,PL 1702000,K,-73.95354025,OFFENSES INVOLVING FRAUD,BLACK,M,POINT (997140.0012573338 179971.9980840242),11225,Fraud,False,False,11225,1.0,56829.0,64295.0,0.88,0.0,615700.0,42922.0
15657,M,40.81212599,41,25-44,PL 1200001,B,-73.90418129,ASSAULT 3 & RELATED OFFENSES,BLACK,M,POINT (1010774.0006879029 235170.99817313405),10455,Assault,False,False,10455,0.9090909090909091,39665.0,55696.0,0.71,0.0,318600.0,22609.0
15658,M,40.688736,79,25-44,PL 1702500,K,-73.944984,FORGERY,BLACK,F,POINT (999507.458445384 190206.3229697785),11216,Miscellaneous,False,True,11216,1.0,54316.0,58065.0,0.94,0.0,623300.0,43996.0
15659,M,40.753455,14,25-44,PL 1402000,M,-73.994398,BURGLARY,WHITE HISPANIC,F,POINT (985802.0817152901 213780.70437613162),10098,Burglary,False,True,10098,,,,,,,
15660,M,40.678681,113,18-24,PL 265031B,Q,-73.796962,DANGEROUS WEAPONS,BLACK,F,POINT (1040566.4974244568 186603.4705443311),11436,Weapons,False,True,11436,1.0,17949.0,22783.0,0.79,0.0,365500.0,62114.0
15661,F,40.826275,44,25-44,PL 1702500,B,-73.920705,FORGERY,BLACK,F,POINT (1006195.3344403332 240321.419264484),10456,Miscellaneous,False,True,10456,1.0,86547.0,84979.0,1.02,0.0,388600.0,23452.0
15662,F,40.831334,42,25-44,PL 1553001,B,-73.900249,GRAND LARCENY,BLACK,F,POINT (1011854.5456628241 242170.38309674355),10456,Larceny,False,True,10456,1.0,86547.0,84979.0,1.02,0.0,388600.0,23452.0
15663,M,40.74911,14,25-44,PL 1201401,M,-73.990139,ASSAULT 3 & RELATED OFFENSES,BLACK,M,POINT (986982.2520658144 212197.7847701284),10098,Assault,False,False,10098,,,,,,,
15664,M,40.757138,114,18-24,PL 1201500,Q,-73.946544,ASSAULT 3 & RELATED OFFENSES,BLACK,M,POINT (999059.6193980299 215127.01008642968),10044,Assault,False,False,10044,2.0,11661.0,48251.0,0.24,0.0,580400.0,83066.0
15665,M,40.789341,23,25-44,PL 1201500,M,-73.947351,ASSAULT 3 & RELATED OFFENSES,WHITE HISPANIC,M,POINT (998828.9938704524 226859.50310659627),10029,Assault,False,False,10029,1.0,76003.0,92116.0,0.83,0.0,787000.0,31888.0
15666,M,40.57587269,60,18-24,PL 1200502,K,-73.95947401,FELONY ASSAULT,BLACK HISPANIC,F,POINT (995508.0016032582 149084.99748695383),11235,Assault,False,True,11235,1.0,79132.0,35237.0,2.25,0.19,531000.0,41639.0
15667,M,40.753455,14,25-44,PL 1553001,M,-73.994398,GRAND LARCENY,BLACK,F,POINT (985802.0817152901 213780.70437613162),10098,Larceny,False,True,10098,,,,,,,
15668,M,40.625863,63,25-44,PL 1600500,K,-73.934882,ROBBERY,BLACK,F,POINT (1002326.0501126816 167301.86468695058),11210,Robbery,False,True,11210,1.0,62008.0,37785.0,1.64,0.0,485500.0,55429.0
15669,F,40.764686,114,25-44,PL 1552500,Q,-73.914346,PETIT LARCENY,WHITE,M,POINT (1007977.1639192172 217884.0756366536),11103,Larceny,False,False,11103,0.8522727272727273,38780.0,54537.0,0.71,0.0,648900.0,55129.0
15670,M,40.824684,43,18-24,PL 1450502,B,-73.860868,CRIMINAL MISCHIEF & RELATED OF,BLACK,F,POINT (1022756.4683773761 239762.40743172393),10473,,False,True,10473,2.0,58519.0,26846.0,2.18,0.01,386600.0,35866.0
15671,M,40.862162,52,18-24,PL 1950001,B,-73.895354,OFFENSES AGAINST PUBLIC ADMINI,BLACK,M,POINT (1013195.7427234125 253403.7610365357),10458,Miscellaneous,False,False,10458,2.0,79492.0,78784.0,1.01,0.0,330300.0,24618.0
15672,M,40.675999,77,25-44,PL 1200501,K,-73.94098,FELONY ASSAULT,BLACK,F,POINT (1000621.0048070807 185566.58918793697),11213,Assault,False,True,11213,0.8522727272727273,63767.0,58448.0,1.09,0.0,582300.0,34794.0
15673,M,40.720528,1,25-44,PL 1552500,M,-74.007582,PETIT LARCENY,BLACK HISPANIC,M,POINT (982148.3041098982 201784.40079175794),10013,Larceny,False,False,10013,1.0,27700.0,50154.0,0.55,0.0,1000001.0,83725.0
15674,M,40.829911,42,<18,PL 1200001,B,-73.893597,ASSAULT 3 & RELATED OFFENSES,BLACK,M,POINT (1013696.0126045936 241654.09837052782),10459,Assault,False,False,10459,0.9090909090909091,47308.0,57907.0,0.82,0.0,343900.0,24461.0
15675,M,40.753455,14,25-44,PL 1553001,M,-73.994398,GRAND LARCENY,BLACK,F,POINT (985802.0817152901 213780.70437613162),10098,Larceny,False,True,10098,,,,,,,
15676,M,40.75595054,14,25-44,PL 1701004,M,-73.99072724,FORGERY,BLACK,F,POINT (986819.0007249459 214689.9969513785),10018,Miscellaneous,False,True,10018,0.9090909090909091,5229.0,16251.0,0.32,0.0,1000001.0,104635.0
15677,M,40.810391,40,18-24,PL 1451000,B,-73.924895,CRIMINAL MISCHIEF & RELATED OF,BLACK,F,POINT (1005040.690627509 234533.28566140466),10454,,False,True,10454,1.0,37337.0,35820.0,1.04,0.0,386000.0,20232.0
15678,M,40.722126,5,25-44,PL 1552500,M,-73.996695,PETIT LARCENY,BLACK,M,POINT (985166.1089918974 202366.5276739597),10013,Larceny,False,False,10013,1.0,27700.0,50154.0,0.55,0.0,1000001.0,83725.0
15679,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15680,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15681,M,40.734637,,25-44,PL 1552500,M,-73.990328,PETIT LARCENY,WHITE HISPANIC,M,POINT (986930.4668066568 206924.80490346512),10003,Larceny,False,False,10003,0.7954545454545454,56024.0,97188.0,0.58,0.0,817700.0,92540.0
15682,M,40.790964,24,45-64,PL 1451000,M,-73.967051,CRIMINAL MISCHIEF & RELATED OF,WHITE,F,POINT (993373.660022595 227448.15249561987),10024,,False,True,10024,4.0,59283.0,69106.0,0.86,0.0,1000001.0,109956.0
15683,M,40.65436347,72,25-44,PL 12005A3,K,-74.01504663,FELONY ASSAULT,BLACK,F,POINT (980075.0020193306 177678.99935931573),11232,Assault,False,True,11232,3.0,28265.0,22028.0,1.28,0.0,582900.0,43595.0
15684,F,40.813126,32,18-24,PL 1651509,M,-73.941575,MISCELLANEOUS PENAL LAW,BLACK,V,POINT (1000422.6415430505 235526.22416789414),10037,Miscellaneous,False,False,10037,0.625,17416.0,65973.0,0.26,0.0,260200.0,37341.0
15685,M,40.71359,5,25-44,PL 1553501,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15686,M,40.64619,72,25-44,PL 1200001,K,-74.012868,ASSAULT 3 & RELATED OFFENSES,BLACK,M,POINT (980679.0704234632 174701.08275451243),11220,Assault,False,False,11220,1.0,99598.0,55603.0,1.79,0.0,615300.0,37580.0
15687,F,40.813126,32,18-24,PL 16515M9,M,-73.941575,OTHER OFFENSES RELATED TO THEF,BLACK,M,POINT (1000422.6415430505 235526.22416789414),10037,,False,False,10037,0.625,17416.0,65973.0,0.26,0.0,260200.0,37341.0
15688,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15689,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15690,M,40.819298,40,25-44,PL 1701501,B,-73.902352,FORGERY,WHITE HISPANIC,F,POINT (1011277.4614975603 237784.5763764257),10455,Miscellaneous,False,True,10455,0.9090909090909091,39665.0,55696.0,0.71,0.0,318600.0,22609.0
15691,F,40.722291,5,65+,PL 1200001,M,-73.988894,ASSAULT 3 & RELATED OFFENSES,WHITE HISPANIC,M,POINT (987328.4512102007 202426.82012499133),10003,Assault,False,False,10003,0.7954545454545454,56024.0,97188.0,0.58,0.0,817700.0,92540.0
15692,M,40.791873,24,25-44,PL 1552500,M,-73.968245,PETIT LARCENY,BLACK HISPANIC,M,POINT (993042.9184120963 227779.2104039981),10024,Larceny,False,False,10024,4.0,59283.0,69106.0,0.86,0.0,1000001.0,109956.0
15693,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15694,M,40.657949,72,25-44,PL 1200502,K,-74.000634,FELONY ASSAULT,WHITE HISPANIC,F,POINT (984074.0930711785 178984.94966843782),11232,Assault,True,True,11232,3.0,28265.0,22028.0,1.28,0.0,582900.0,43595.0
15695,M,40.71359,5,25-44,PL 1553501,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15696,M,40.671104,73,25-44,PL 1601501,K,-73.913562,ROBBERY,BLACK,F,POINT (1008227.9846420718 183789.51620098666),11233,Robbery,False,True,11233,1.0,67053.0,49746.0,1.35,0.0,551900.0,34492.0
15697,M,40.741345,108,25-44,PL 1450502,Q,-73.903124,CRIMINAL MISCHIEF & RELATED OF,WHITE HISPANIC,F,POINT (1011095.1931732233 209383.43765332273),11377,,False,True,11377,2.0,89830.0,35274.0,2.55,0.0,395800.0,49886.0
15698,F,40.7183032,7,18-24,VTL0511001,M,-73.98739559,VEHICLE AND TRAFFIC LAWS,ASIAN / PACIFIC ISLANDER,M,POINT (987744.0017069307 200973.99834295773),10002,Motor Vehicle,False,False,10002,0.7954545454545454,81410.0,92573.0,0.88,0.0,535600.0,33218.0
15699,M,40.71359,5,25-44,PL 1553501,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15700,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15701,M,40.72201215,112,25-44,VTL05110MU,Q,-73.8534755,VEHICLE AND TRAFFIC LAWS,WHITE,M,POINT (1024865.001127859 202358.99983670475),11374,Motor Vehicle,False,False,11374,1.0,43600.0,46664.0,0.93,0.0,297300.0,52532.0
15702,F,40.742954,108,18-24,PL 1200001,Q,-73.955274,ASSAULT 3 & RELATED OFFENSES,WHITE HISPANIC,M,POINT (996643.6713570767 209957.96716335736),11109,Assault,False,False,11109,0.22727272727272727,3523.0,87802.0,0.04,0.01,428600.0,125871.0
15703,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15704,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15705,F,40.704511,104,18-24,PL 215510B,Q,-73.89347,MISCELLANEOUS PENAL LAW,WHITE HISPANIC,F,POINT (1013786.7206052926 195966.7911843491),11385,Miscellaneous,False,True,11385,3.0,98592.0,27290.0,3.61,0.03,495800.0,50799.0
15706,M,40.67734,106,25-44,PL 215510B,Q,-73.822681,MISCELLANEOUS PENAL LAW,ASIAN / PACIFIC ISLANDER,F,POINT (1033433.8371576051 186099.4191304633),11420,Miscellaneous,False,True,11420,1.0,44354.0,21345.0,2.08,0.0,421200.0,59832.0
15707,F,40.72293,,25-44,PL 1200502,M,-73.974266,FELONY ASSAULT,WHITE HISPANIC,F,POINT (991383.090486208 202660.48013814897),10009,Assault,False,True,10009,0.7954545454545454,61347.0,99492.0,0.62,0.0,672800.0,59929.0
15708,F,40.84583359,46,25-44,PL 2200300,B,-73.9038725,DANGEROUS DRUGS,BLACK,M,POINT (1010846.0013429505 247451.99997569819),10457,Drugs,False,False,10457,1.0,70496.0,66425.0,1.06,0.0,397500.0,24949.0
15709,M,40.791873,24,25-44,PL 1552500,M,-73.968245,PETIT LARCENY,BLACK HISPANIC,M,POINT (993042.9184120963 227779.2104039981),10024,Larceny,False,False,10024,4.0,59283.0,69106.0,0.86,0.0,1000001.0,109956.0
15710,M,40.74107986,10,25-44,PL 1200001,M,-74.00155533,ASSAULT 3 & RELATED OFFENSES,WHITE HISPANIC,M,POINT (983819.0025500121 209271.9981651673),10011,Assault,False,False,10011,0.9090909090909091,50984.0,77436.0,0.66,0.0,914500.0,104238.0
15711,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15712,M,40.829956,32,25-44,PL 2155003,M,-73.936699,OFFENSES AGAINST PUBLIC ADMINI,BLACK,M,POINT (1001767.937270434 241658.93926914106),10039,Miscellaneous,False,False,10039,1.0,24527.0,52965.0,0.46,0.0,352300.0,33595.0
15713,M,40.67786853,73,18-24,PL 160102B,K,-73.90331424,ROBBERY,BLACK HISPANIC,F,POINT (1011068.0018523328 186256.99772945268),11207,Robbery,True,True,11207,2.0,93386.0,34965.0,2.67,0.0,403800.0,32945.0
15714,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15715,M,40.726278,,45-64,PL 1402501,M,-73.987794,BURGLARY,WHITE HISPANIC,F,POINT (987633.1557284495 203879.4480090317),10003,Burglary,True,True,10003,0.7954545454545454,56024.0,97188.0,0.58,0.0,817700.0,92540.0
15716,F,40.810391,40,18-24,PL 1200501,B,-73.924895,FELONY ASSAULT,BLACK,F,POINT (1005040.690627509 234533.28566140466),10454,Assault,False,True,10454,1.0,37337.0,35820.0,1.04,0.0,386000.0,20232.0
15717,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15718,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15719,M,40.71359,5,25-44,PL 1553501,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15720,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15721,M,40.8535983673823,46,25-44,PL 1303501,B,-73.9005768807295,RAPE,WHITE HISPANIC,F,POINT (1011754.6029313479 250282.01920498972),10457,Sex Crimes,False,True,10457,1.0,70496.0,66425.0,1.06,0.0,397500.0,24949.0
15722,M,40.791873,24,25-44,PL 1552500,M,-73.968245,PETIT LARCENY,BLACK HISPANIC,M,POINT (993042.9184120963 227779.2104039981),10024,Larceny,False,False,10024,4.0,59283.0,69106.0,0.86,0.0,1000001.0,109956.0
15723,M,40.758005,10,25-44,VTL11920U3,M,-73.995617,INTOXICATED & IMPAIRED DRIVING,BLACK,M,POINT (985464.2644594428 215438.39807321865),10018,,False,False,10018,0.9090909090909091,5229.0,16251.0,0.32,0.0,1000001.0,104635.0
15724,F,40.7126465,7,25-44,PL 1450502,M,-73.98997216,CRIMINAL MISCHIEF & RELATED OF,WHITE HISPANIC,F,POINT (987030.0003195987 198912.99788565314),10002,,False,True,10002,0.7954545454545454,81410.0,92573.0,0.88,0.0,535600.0,33218.0
15725,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15726,M,40.809963,40,18-24,PL 1200001,B,-73.917824,ASSAULT 3 & RELATED OFFENSES,WHITE HISPANIC,M,POINT (1006998.2423070839 234379.10737306572),10454,Assault,True,False,10454,1.0,37337.0,35820.0,1.04,0.0,386000.0,20232.0
15727,M,40.672838,106,45-64,PL 1201401,Q,-73.808546,ASSAULT 3 & RELATED OFFENSES,ASIAN / PACIFIC ISLANDER,M,POINT (1037358.1100009572 184467.46845568853),11420,Assault,False,False,11420,1.0,44354.0,21345.0,2.08,0.0,421200.0,59832.0
15728,F,40.647966,67,<18,PL 1200001,K,-73.95349,ASSAULT 3 & RELATED OFFENSES,WHITE HISPANIC,M,POINT (997156.3962223368 175351.29231336358),11226,Assault,True,False,11226,1.0,101572.0,78775.0,1.29,0.0,480500.0,40734.0
15729,F,40.706938,104,25-44,PL 215510B,Q,-73.907641,MISCELLANEOUS PENAL LAW,WHITE HISPANIC,F,POINT (1009856.7101095383 196846.55914728474),11237,Miscellaneous,False,True,11237,1.0,49896.0,50927.0,0.98,0.02,464500.0,40372.0
15730,M,40.78842021,24,25-44,PL 1450001,M,-73.97076338,CRIMINAL MISCHIEF & RELATED OF,BLACK HISPANIC,M,POINT (992346.0021381859 226520.99752397934),10023,,False,False,10023,0.7386363636363636,60998.0,124357.0,0.49,0.0,872500.0,103534.0
15731,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15732,M,40.66827221,73,45-64,PL 1701004,K,-73.90262523,FORGERY,BLACK,F,POINT (1011263.0008772837 182760.99850938766),11207,Miscellaneous,False,True,11207,2.0,93386.0,34965.0,2.67,0.0,403800.0,32945.0
15733,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15734,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15735,F,40.810391,40,25-44,PL 1200501,B,-73.924895,FELONY ASSAULT,BLACK,F,POINT (1005040.690627509 234533.28566140466),10454,Assault,False,True,10454,1.0,37337.0,35820.0,1.04,0.0,386000.0,20232.0
15736,F,40.80843222,40,18-24,PL 1200001,B,-73.92337169,ASSAULT 3 & RELATED OFFENSES,WHITE HISPANIC,M,POINT (1005463.0000103755 233819.99802804936),10454,Assault,False,False,10454,1.0,37337.0,35820.0,1.04,0.0,386000.0,20232.0
15737,F,40.65014561,72,25-44,PL 1702000,K,-74.00507409,OFFENSES INVOLVING FRAUD,WHITE HISPANIC,M,POINT (982842.0000068146 176141.99861446524),11232,Fraud,False,False,11232,3.0,28265.0,22028.0,1.28,0.0,582900.0,43595.0
15738,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15739,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15740,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15741,M,40.714537,104,<18,PL 1601504,Q,-73.878542,ROBBERY,ASIAN / PACIFIC ISLANDER,F,POINT (1017920.6204608203 199624.94837014202),11379,Robbery,False,True,11379,1.0,34821.0,16785.0,2.07,0.0,543800.0,69843.0
15742,M,40.86206611,46,18-24,PL 1700500,B,-73.89482539,OFFENSES INVOLVING FRAUD,BLACK HISPANIC,M,POINT (1013342.0014556594 253368.99973265696),10458,Fraud,False,False,10458,2.0,79492.0,78784.0,1.01,0.0,330300.0,24618.0
15743,M,40.52474,123,45-64,VTL0511001,S,-74.23343453,VEHICLE AND TRAFFIC LAWS,WHITE,M,POINT (919353.0008131665 130539.99830084863),10309,Motor Vehicle,False,False,10309,4.0,32519.0,4840.0,6.72,0.04,539100.0,86297.0
15744,M,40.71359,5,25-44,PL 1553501,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15745,M,40.71359,5,25-44,PL 1553004,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15746,F,40.671104,73,18-24,PL 1654501,K,-73.913562,POSSESSION OF STOLEN PROPERTY,BLACK,F,POINT (1008227.9846420718 183789.51620098666),11233,Miscellaneous,False,True,11233,1.0,67053.0,49746.0,1.35,0.0,551900.0,34492.0
15747,M,40.71359,5,25-44,PL 1553501,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15748,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15749,M,40.746529,108,25-44,PL 1450502,Q,-73.894505,CRIMINAL MISCHIEF & RELATED OF,BLACK,F,POINT (1013481.3183151715 211274.89174682184),11377,,False,True,11377,2.0,89830.0,35274.0,2.55,0.0,395800.0,49886.0
15750,M,40.71359,5,25-44,PL 1553001,M,-74.001412,GRAND LARCENY,BLACK,F,POINT (983858.559281336 199256.58761434752),10015,Larceny,False,True,10015,,,,,,,
15751,M,40.81712976,40,45-64,PL 2204401,B,-73.91485352,DANGEROUS DRUGS,BLACK HISPANIC,F,POINT (1007818.0024650834 236990.99844365128),10455,Drugs,False,True,10455,0.9090909090909091,39665.0,55696.0,0.71,0.0,318600.0,22609.0
